Account_Key,Billing_Num,Book_key,Book_Cycle,Billing_Cycle,Balance,BAR,Total_Due,TDtoBRatio,Instalment,Opening_Balance,Opening_Arrears,Opening_Total_Due,Opening_acc_status,Opening_acc_age,Current_Due,Xdays_Due,Due_30days,Due_60days,Due_90days,Due_120days,Due_150days,Due_180days,Due_210days,Current_per,Xdays_per,30days_per,60days_per,90days_per,120days_per,150days_per,180days_per,210days_per,Deliquency,DC,TDtoBal,ARtoBal,Recency,Account_Age,Case_Age,Original_Band,Current_Band,Existing_Account,PropensistyToRol,BehaviourRiskScore,PaymentProjectionScore,Digigroup,Contact_Score,Credit_Risk,Missing,PContacts,PRPCs,PSMSs,PEmails,PLetters,PDOs,PPTPs,PAttempts,Previous_Account,Previous_Total_Due,Previous_Payment,Previous_Payment_Amount,Previous_Payment_Perc,Previous_Cure,Current_Payment,Current_Payment_Amount,Current_Cure,Age,Gender,LSM,Income_Band,Home_Ownership_Status,Director_Status,ped_id_number,Person1_Score,Person1_MaritalStatus,Person1_MarriageDate,Person1_Gender,Deceased1_IsDeceased,Deceased1_DateOfDeath,Deceased1_PlaceOfDeath,Address1_Score,Address1_ComplexNumber,CreditScore1_CreditScore,CreditScore1_CreditScoreCategory,StrikeDates1_StrikeDate1,StrikeDates1_StrikeDate2,StrikeDates1_StrikeDate3,Judgements1_PersonName,Judgements1_Plaintiff,Judgements1_Attorneys,Judgements1_JudgmentAmount,Income1_Income,Income1_Confidence,EagleEye1_HasDefault,EagleEye1_HasJudgment,EagleEye1_IsDirector,EagleEye1_UnderDebtReview,EagleEye1_OwnsProperty,EagleEye1_LastEmploymentUpdate,EagleEye1_HasPPAccounts,EagleEye1_HasPPAdverse,CellNumber1_Score,CellNumber1_TelNumber,CellNumber1_TelType,CellNumber1_LatestDate,CellNumber2_Score,CellNumber2_TelNumber,CellNumber2_TelType,CellNumber2_LatestDate,CellNumber3_Score,CellNumber3_TelNumber,CellNumber3_TelType,CellNumber3_LatestDate,WorkNumber1_Score,WorkNumber1_TelNumber,WorkNumber1_TelType,WorkNumber1_LatestDate,WorkNumber2_Score,WorkNumber2_TelNumber,WorkNumber2_TelType,WorkNumber2_LatestDate,WorkNumber3_Score,WorkNumber3_TelNumber,WorkNumber3_TelType,WorkNumber3_LatestDate,HomeNumber1_Score,HomeNumber1_TelNumber,HomeNumber1_TelType,HomeNumber1_LatestDate,HomeNumber2_Score,HomeNumber2_TelNumber,HomeNumber2_TelType,HomeNumber2_LatestDate,HomeNumber3_Score,HomeNumber3_TelNumber,HomeNumber3_TelType,HomeNumber3_LatestDate,Employer1_OriginalEmployerName,Employer1_Occupation,Employer1_LatestDate,Employer1_EmployerTelephone,Employer2_OriginalEmployerName,Employer2_Occupation,Employer2_LatestDate,Employer2_EmployerTelephone
1105076495,4,6647,Jan 2026,2,52591.3,0.4779,25133.99,0.4779,2324.49,52147.43,24733.25,26149.34,0,6,25133.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.4779,0.4779,9999,0,20,3,4,0,0.0022,780.75,0.4717,4,72.0,7.0,1,0,0,0,1,2,1,3,0,0,0.0,0,0.0,0.0,0,0,0.0,0,71.0,1.0,3,5,0,99,,,,Unknown,Male,False,,,48.0,186.0,,,,18.0,2.0,,,,0,7040.0,Low,False,False,False,False,True,2025-11-21,True,False,90.7,0797712859,,,,,Work,2022-05-20,,0725401564,,2025-01-09,51.6,0812715764,,,74.6,0831884711,,2025-11-08,92.4,0841780679,,,56.8,0831806517,Cell,2023-10-08,73.2,0761122519,,2023-11-30,,,,,Woolworths,Engineer,,0720740841,Eskom,Director,2022-12-31,
1105126664,4,6648,Oct 2025,2,17775.31,0.909,16158.56,0.909,388.22,17660.91,16921.54,16860.96,0,4,986.59,668.74,822.06,184.26,2805.75,1513.6,4764.56,2908.78,1504.22,0.0611,0.0414,0.0509,0.0114,0.1736,0.0937,0.2949,0.18,0.0931,9,9,0.909,0.909,5,48,1456,5,3,1,0.9272,375.59,0.4118,7,52.0,4.0,0,2,2,1,0,0,0,3,15,1,17337.49,0,0.0,0.0,0,1,10462.84,0,55.0,1.0,5,2,2,99,8465603630865,100.0,Widowed,Unknown,Male,False,,,56.2,,,,14.0,11.0,0.0,,,,0,2651.0,Low,False,False,True,False,False,2020-02-29,True,False,66.2,0820581639,,2020-08-12,98.9,0798960226,Cell,2023-05-30,54.5,0844527675,Cell,,87.8,,,2024-11-29,,0760778514,Cell,2021-11-04,74.8,0716956456,Cell,2020-09-12,75.6,0788144038,Cell,2021-01-08,53.8,0833364670,,,,0720635333,,2020-10-11,,Director,,,Old Mutual,Consultant,2015-08-14,
1106014459,3,6634,Jan 2026,3,71502.78,0.4123,29479.99,0.4123,1574.23,72316.2,28203.35,28417.49,0,11,13898.61,6510.85,9070.53,0.0,0.0,0.0,0.0,0.0,0.0,0.4715,0.2209,0.3077,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.4123,0.4123,25,119,3594,3,1,-1,0.7457,249.2,0.2327,4,68.0,4.0,1,6,3,5,0,1,2,3,22,-1,31178.7,1,22953.51,0.7362,0,1,17000.57,0,38.0,2.0,4,2,0,1,9505268524312,100.0,Widowed,,Female,False,,,95.7,,830.0,Normal,6.0,2.0,5.0,,,,0,6393.0,Medium,False,False,False,False,True,2024-11-05,True,False,63.3,0738579025,Work,2020-12-24,59.3,,Home,,82.2,0794810150,Work,,50.7,0811196072,,,99.7,0764016210,Cell,2024-10-17,,0790346944,,2022-05-13,55.6,,,2022-06-10,,0717702228,Cell,2024-12-16,,0719164375,Cell,2021-03-05,Standard Bank,Nurse,2019-11-22,,Standard Bank,,,0766381666
1105128466,4,6635,Nov 2025,2,55181.24,0.4218,23275.68,0.4218,1138.06,57338.39,23614.67,22213.65,0,12,3459.4399999999996,5362.51,6391.6,2996.04,3864.71,1201.38,0.0,0.0,0.0,0.1486,0.2304,0.2746,0.1287,0.166,0.0516,0.0,0.0,0.0,6,6,0.4218,0.4218,15,116,3490,5,5,1,0.5137,670.55,0.5116,9,39.0,9.0,0,8,1,4,2,2,1,3,14,1,25075.02,0,0.0,0.0,0,1,22586.72,0,38.0,1.0,4,1,0,1,6542516560517,100.0,,Unknown,Male,False,,,60.1,,530.0,Normal,12.0,20.0,15.0,,,,0,1276.0,Low,False,False,False,False,True,,True,False,98.4,0733147118,Work,,,0769851129,Work,2024-05-08,96.0,0731359974,,2022-09-14,,,,,69.9,0749378649,,2020-07-09,,0848904179,Home,2021-11-14,65.9,,Home,,57.8,0741048249,,2020-05-11,55.6,0814100235,Work,2021-07-23,XYZ Ltd,,2016-07-25,,FNB,Engineer,,
1106019503,4,6635,Oct 2025,4,23592.5,0.4935,11643.64,0.4935,638.15,24690.4,11226.54,12040.45,0,2,1843.96,2711.95,2608.35,4479.38,0.0,0.0,0.0,0.0,0.0,0.1584,0.2329,0.224,0.3847,0.0,0.0,0.0,0.0,0.0,4,4,0.4935,0.4935,6,113,3415,3,2,1,0.4995,552.95,0.7858,6,51.0,9.0,0,0,0,1,1,2,1,2,3,1,10628.18,1,7185.9,0.6761,0,0,0.0,0,75.0,1.0,99,1,1,0,3258766874608,100.0,Married,None,Male,False,,,87.5,,400.0,ThinFile,24.0,12.0,4.0,,,,0,8612.0,Medium,False,False,False,False,True,2018-02-13,True,True,,0845134962,Cell,,70.6,0787321230,,2022-09-19,,,,2025-01-29,84.1,,Home,2023-05-15,98.1,,Cell,,70.8,,Home,,94.0,0723854163,Cell,,90.1,0788634386,Home,2021-10-05,,0712623491,Work,,FNB,Clerk,,,Old Mutual,,,0724861810
1105078379,2,6637,Oct 2025,2,57812.72,0.5797,33516.7,0.5797,1610.71,59439.29,34744.98,32256.09,0,9,33516.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5797,0.5797,9999,0,19,1,2,0,0.2478,242.41,0.9163,7,73.0,8.0,1,0,0,0,2,1,2,0,0,0,0.0,0,0.0,0.0,0,0,0.0,0,74.0,2.0,9,99,0,99,,,Single,None,Male,False,,,90.6,,670.0,Normal,11.0,20.0,7.0,,,,0,13791.0,Medium,False,False,False,False,False,2025-09-01,True,False,65.7,0768525025,,2020-04-15,85.1,0719539388,Cell,,,0812278129,Home,2023-04-09,61.6,0821559624,,2025-01-14,,,,2025-04-24,,,Work,2021-07-17,66.2,,Work,2024-08-20,,0820946450,Work,,73.0,0783930332,Home,2020-08-24,Self Employed,Technician,2022-02-01,,,Director,,
1106011490,2,6634,Jan 2026,4,14512.83,0.6201,8998.76,0.6201,788.87,14487.41,9319.22,9213.25,0,3,6086.82,2301.81,610.13,0.0,0.0,0.0,0.0,0.0,0.0,0.6764,0.2558,0.0678,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.6201,0.6201,17,61,1835,2,5,1,0.7667,326.11,0.5343,3,80.0,9.0,1,0,0,4,1,2,1,1,16,-1,8995.18,0,0.0,0.0,0,0,0.0,0,68.0,1.0,7,8,0,99,3978279157414,100.0,Widowed,None,Female,False,,,40.0,,700.0,Normal,7.0,0.0,,,,,0,4976.0,Low,False,False,True,False,True,2018-12-04,True,False,,0812883930,,,91.1,0811993710,Work,,64.4,0743021372,Home,2022-05-03,98.4,0842917464,,2025-05-25,,0745724895,,2020-03-10,96.7,,Home,,68.3,0733743790,,,74.6,0742287139,,2024-09-29,,,Work,,Shoprite,,,,,Engineer,2015-09-10,
1106011517,3,6647,Jan 2026,2,24770.99,0.4358,10795.78,0.4358,1454.09,23842.01,10690.49,11050.55,0,12,132.88,2019.15,770.07,1733.59,1952.63,1842.48,1530.21,814.77,0.0,0.0123,0.187,0.0713,0.1606,0.1809,0.1707,0.1417,0.0755,0.0,8,8,0.4358,0.4358,11,71,2159,2,3,1,0.3859,209.8,0.2315,7,,6.0,1,3,3,3,1,2,2,3,20,1,10370.1,0,0.0,0.0,0,0,0.0,0,23.0,2.0,6,99,1,99,4123667771077,100.0,Married,Unknown,Male,False,,,86.9,,530.0,Normal,24.0,,18.0,,,,0,1419.0,Low,False,False,False,False,False,2023-09-08,True,False,98.8,,,2021-06-05,70.4,,,,60.9,0824899104,Work,,93.6,,,2025-07-20,92.6,,Cell,2025-05-27,83.5,,Cell,,93.3,0810724584,Cell,2024-05-01,77.2,,,2024-08-02,,0798876792,Home,2025-10-16,Standard Bank,,2022-07-10,,XYZ Ltd,Nurse,2019-01-04,
1106019064,2,6636,Nov 2025,2,55691.48,0.5515,30715.6,0.5515,1535.33,55887.81,32017.99,29532.86,0,11,30715.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5515,0.5515,9999,0,16,1,4,0,0.7687,,0.8211,3,5.0,,0,0,0,0,1,2,0,1,0,0,0.0,0,0.0,0.0,0,0,0.0,0,57.0,1.0,99,8,2,99,6019103620257,,Single,2011-03-17,Male,False,,,77.6,,370.0,ThinFile,21.0,30.0,10.0,,,,0,3855.0,Low,,,,,,,,,,,Cell,,,0748243233,Home,2025-01-06,86.5,0741284354,,,54.5,0819299769,,2024-08-17,,0711923708,,2024-02-21,92.3,,Home,2020-05-20,82.5,0847224625,Work,,,0794594986,Work,2025-02-07,86.0,0823753896,,,FNB,Director,,0712511097,FNB,Manager,2024-03-14,
1104954343,2,6634,Nov 2025,4,29695.21,0.782,23222.76,0.782,1192.81,29579.75,22961.08,23084.42,0,6,11592.63,2428.77,8104.52,1096.84,0.0,0.0,0.0,0.0,0.0,0.4992,0.1046,0.349,0.0472,0.0,0.0,0.0,0.0,0.0,4,4,0.782,0.782,6,76,2295,5,3,1,0.1523,264.63,0.6492,9,100.0,9.0,0,1,0,4,1,1,1,1,9,1,22408.98,1,18746.39,0.8366,0,0,0.0,0,70.0,1.0,6,1,0,1,8554675974370,100.0,Divorced,2000-07-23,Female,False,,,43.1,,620.0,Normal,1.0,1.0,23.0,,,,0,11751.0,Low,False,False,False,False,True,,True,True,,0833740686,Work,,,0764397336,,2023-12-24,,0839966819,,2020-10-13,82.3,,Work,,64.3,0734361822,Cell,2020-05-16,70.0,,,2023-02-23,,,,2020-06-08,70.9,0812287278,Work,2021-03-05,59.5,0799252912,Work,2022-08-02,FNB,,2021-04-26,0738488782,Self Employed,Consultant,2017-12-08,0714397088
1105126815,2,6638,Dec 2025,3,46305.15,0.8167,37817.67,0.8167,1054.52,48616.65,37049.96,39481.13,0,10,17575.32,20242.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4647,0.5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.8167,0.8167,34,69,2098,5,4,-1,0.0742,657.7,0.2502,3,59.0,5.0,0,8,7,5,0,0,0,3,4,-1,36646.01,0,0.0,0.0,0,0,0.0,0,70.0,,99,1,1,99,9615447370226,100.0,Single,None,Female,False,,,57.9,,320.0,ThinFile,15.0,,14.0,,,,0,,,False,False,False,False,False,2024-06-27,False,False,98.1,,,,68.1,0744868403,,2025-12-13,82.4,0843045258,,2021-02-19,64.5,0828298171,Home,2020-05-24,99.0,0717944915,,,,0712459907,,2025-12-16,,0736269961,Home,,60.3,0781276662,,,77.2,0739321781,,,Self Employed,Consultant,2021-10-22,,,Analyst,2017-10-11,
1105129365,4,6634,Oct 2025,3,6736.13,0.4523,3046.84,0.4523,225.0,6953.39,3129.07,3155.44,0,6,916.26,1637.96,492.62,0.0,0.0,0.0,0.0,0.0,0.0,0.3007,0.5376,0.1617,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.4523,0.4523,27,105,3175,4,3,-1,0.2419,912.13,0.6416,8,,2.0,1,7,7,4,2,1,0,1,2,1,3091.94,0,0.0,0.0,0,0,0.0,0,74.0,,5,4,0,1,2886822825580,100.0,Married,2010-11-21,,False,,,42.7,478.0,690.0,Normal,14.0,25.0,8.0,,,,0,1317.0,Low,True,False,False,False,True,2021-09-26,False,False,53.6,0819654842,,2023-05-27,96.6,0791079587,Home,2023-12-25,,,Work,,,,Cell,,,,,,,0828635648,Work,,78.8,0843861142,Home,2023-09-09,,,,,90.5,,,,Standard Bank,Technician,2025-05-15,0731162247,,Analyst,2022-05-19,
1104955835,3,6636,Nov 2025,2,78122.9,0.7078,55293.49,0.7078,2392.1,79998.69,55205.31,57603.79,0,10,2423.95,30375.23,22494.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0438,0.5493,0.4068,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.7078,0.7078,48,16,506,2,5,-1,0.0436,872.68,0.0684,3,89.0,1.0,1,1,1,2,1,1,0,3,17,-1,49896.4,0,0.0,0.0,0,0,0.0,0,18.0,1.0,6,7,1,0,2572187989714,100.0,Single,None,Male,False,,,62.4,,640.0,Normal,,,,,,,0,4015.0,Low,True,False,False,True,True,2020-05-25,True,True,,0729957745,Cell,2020-09-09,92.7,0793249795,,2024-08-18,,0746360442,Cell,2020-06-06,66.8,,Home,2021-09-12,68.3,0834135558,Work,2021-07-30,50.2,0724358938,Home,,,0729210226,Cell,,,,,2024-08-04,68.0,,Home,2022-11-08,Standard Bank,Teacher,2023-10-27,,Self Employed,Technician,2015-11-08,0712003768
1105124633,2,6635,Oct 2025,4,67061.58,0.6663,44683.01,0.6663,3624.66,65993.95,45358.84,44248.56,0,2,5482.35,11073.22,6393.63,10161.66,10617.37,954.78,0.0,0.0,0.0,0.1227,0.2478,0.1431,0.2274,0.2376,0.0214,0.0,0.0,0.0,6,6,0.6663,0.6663,33,27,823,3,2,-1,0.7199,638.47,,10,28.0,10.0,1,1,1,5,2,0,0,2,10,1,44146.71,0,0.0,0.0,0,0,0.0,0,51.0,2.0,99,99,99,1,4710060555278,100.0,,,Female,False,,,50.3,,640.0,Normal,21.0,1.0,26.0,,,,0,3926.0,Low,False,False,False,False,False,2023-01-21,True,True,,0795640265,Work,,,0821337339,Cell,,,0826675208,Cell,2025-11-14,72.7,,,2021-06-22,,0727981037,Work,2024-03-20,,,Home,2020-09-29,75.5,0719583249,Home,2024-06-06,,0782028684,Work,,86.3,0822130076,,2022-04-28,,Technician,2016-12-17,,FNB,Engineer,2022-11-05,
1105077404,2,6634,Jan 2026,2,48576.19,0.4446,21597.58,0.4446,2816.0,46510.56,22528.03,21184.11,0,8,3949.0200000000004,4223.49,3441.94,2657.94,2218.46,3744.36,1362.37,0.0,0.0,0.1828,0.1956,0.1594,0.1231,0.1027,0.1734,0.0631,0.0,0.0,7,7,0.4446,0.4446,13,19,580,4,2,-1,0.0491,777.51,0.6246,3,98.0,,0,9,8,4,0,0,1,1,29,1,20059.33,0,0.0,0.0,0,1,19655.68,0,46.0,1.0,5,8,99,99,7154937031282,100.0,Divorced,None,Male,False,,,,362.0,750.0,Normal,,28.0,11.0,,,,0,1064.0,Low,False,False,False,False,False,2024-05-01,True,False,83.4,,Home,2020-04-09,88.5,0760917173,Work,2022-07-05,58.2,,Work,2021-07-19,95.9,,,2022-09-12,58.5,0739666018,,2022-07-01,,,,2023-07-27,55.9,,,2023-01-05,,,Cell,,56.3,,,2023-12-17,XYZ Ltd,,2021-06-01,0810556202,FNB,Technician,2015-10-30,0721755821
1104952452,4,6635,Nov 2025,3,52576.6,0.5737,30163.75,0.5737,1542.02,49979.59,28742.29,29363.45,0,2,30163.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.5737,0.5737,9999,0,15,1,5,0,0.9754,55.72,,5,56.0,0.0,0,0,0,0,0,2,0,3,0,0,0.0,0,0.0,0.0,0,0,0.0,0,25.0,1.0,99,99,0,1,7170428331780,,Single,Unknown,Female,False,,,,720.0,390.0,ThinFile,,3.0,17.0,,,,0,6751.0,Low,True,False,False,False,False,2018-08-15,True,False,62.6,0781896625,,,62.2,,,,91.9,0734748464,,,72.3,,Cell,,64.0,,Work,2021-01-15,98.6,,Work,2020-03-21,,0713633065,,,67.0,0831955575,,2021-02-12,55.5,,Home,2020-05-11,ABC Corp,,2017-10-14,0749835755,Shoprite,Teacher,2022-08-21,
1105236507,1,6647,Oct 2025,3,44266.67,0.7191,31831.41,0.7191,1047.65,44522.97,31373.48,32373.95,0,5,31831.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.7191,0.7191,36,114,3440,1,1,-1,0.9279,661.99,0.6206,8,30.0,,1,8,3,4,1,1,1,0,9,1,30875.74,1,17316.81,0.5609,0,1,21362.34,0,,1.0,10,7,2,99,4893952388589,100.0,Single,Unknown,,False,,,53.1,,,,17.0,21.0,7.0,,,,0,4414.0,Low,,,,,,,,,61.8,0724358568,Home,,89.3,0815303788,,2022-08-31,79.2,0827640770,Work,2025-08-11,50.3,,Cell,2021-03-19,86.6,0719233762,Home,2022-09-05,98.0,,Work,2024-01-12,67.3,0815459247,Work,2023-11-13,60.9,0825962133,,2025-06-11,80.0,0761812350,Work,2020-05-18,Metro Municipality,,,0849845558,Sasol,Director,2024-12-16,
1106016345,1,6647,Oct 2025,1,42964.33,0.8251,35450.81,0.8251,2561.4,41456.34,35908.38,35181.48,0,1,3760.8,31690.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1061,0.8939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.8251,0.8251,16,67,2028,2,1,1,0.6311,358.18,0.2816,1,76.0,4.0,0,7,7,3,1,1,2,0,1,1,32828.4,0,0.0,0.0,0,0,0.0,0,63.0,2.0,9,6,99,0,7136114303307,100.0,,Unknown,Female,False,,,44.3,,600.0,Normal,2.0,10.0,25.0,,,,0,,,False,False,False,False,False,2021-06-06,False,True,93.3,,Home,,,0722942992,Work,,,,,2022-01-04,71.1,0845157136,,,59.1,0838856652,Cell,2023-01-08,70.4,0824757994,Cell,2023-10-21,,0747228980,,2025-04-08,99.0,0834106783,Work,2022-05-12,54.2,0810624241,Home,2021-08-16,,,,,Woolworths,Analyst,,
1105077498,3,664,Jan 2026,2,79247.53,0.4583,36319.11,0.4583,3376.58,78845.13,35837.13,35404.15,0,8,1855.56,2507.43,3817.34,7780.48,6737.44,6421.24,6772.67,426.95,0.0,0.0511,0.069,0.1051,0.2142,0.1855,0.1768,0.1865,0.0118,0.0,8,8,0.4583,0.4583,10,49,1484,3,1,1,0.6068,769.85,0.2154,10,13.0,2.0,1,3,2,3,2,2,1,0,8,-1,33663.43,0,0.0,0.0,0,0,0.0,0,,2.0,99,4,2,0,9993803578524,100.0,Single,None,Male,,,,46.8,,,,5.0,29.0,18.0,,,,0,6991.0,Low,,,,,,,,,,,,2025-04-04,92.3,,,2021-08-23,,,Cell,2020-11-21,,,,2023-03-17,58.6,,,,,0743841956,Work,2023-11-20,,,,2023-10-26,77.9,,Home,2022-03-02,96.0,0793694982,Work,2021-06-13,Standard Bank,,2023-11-25,,,,2019-07-14,0731912388
1105073227,4,6637,Oct 2025,4,31265.98,0.6982,21828.61,0.6982,871.7,30316.28,21134.42,21365.95,0,2,12094.89,9733.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5541,0.4459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.6982,0.6982,43,105,3158,5,4,-1,0.6897,661.38,0.4523,7,62.0,5.0,1,8,5,5,1,1,2,1,25,-1,19730.61,1,14833.16,0.7518,0,0,0.0,0,53.0,,7,1,1,99,7331976038390,100.0,,,Male,False,,,,,,,13.0,14.0,25.0,,,,0,7169.0,Medium,False,False,False,False,True,2023-06-27,False,False,,0848683338,,2021-04-08,87.5,,,,,0829590710,Work,2021-03-05,98.5,0746854332,,,72.3,,Cell,,,0829622325,Home,,,0815572749,Home,,98.6,0794611408,Work,2022-09-08,96.9,0742374339,Cell,,,Teacher,,0717310380,Woolworths,,2019-11-21,0726980107
1106019227,1,664,Nov 2025,1,10708.51,0.6456,6913.61,0.6456,600.17,11084.54,6814.97,6800.47,0,3,6913.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.6456,0.6456,9999,0,13,2,3,0,0.3167,118.3,0.9666,10,,0.0,1,0,0,0,2,1,0,2,0,0,0.0,0,0.0,0.0,0,0,0.0,0,21.0,2.0,99,5,99,1,0033124635577,100.0,Divorced,Unknown,Male,,,,91.0,601.0,,,,26.0,28.0,,,,0,,,False,False,False,False,False,2020-03-10,True,False,,0828583957,,2025-08-12,,,,2022-02-07,,,Work,2021-04-14,,0796915997,Work,,,0783651544,Work,,75.8,0833869949,,2020-06-12,,,Home,2021-05-28,,0739759910,Home,,90.9,0738369378,,,FNB,Manager,,,,,,0820617678
1105127261,2,6635,Jan 2026,4,23118.45,0.6489,15001.3,0.6489,686.51,23222.48,14585.73,14382.52,0,7,1523.67,4288.7,1875.08,1808.73,2814.07,2482.14,208.91,0.0,0.0,0.1016,0.2859,0.125,0.1206,0.1876,0.1655,0.0139,0.0,0.0,7,7,0.6489,0.6489,21,64,1936,1,3,1,0.0046,168.58,0.6186,8,,0.0,1,2,0,2,2,2,1,1,2,1,14462.28,0,0.0,0.0,0,1,14110.54,0,65.0,2.0,99,99,1,0,0606983557009,100.0,Married,Unknown,Female,False,,,99.3,,730.0,Normal,20.0,20.0,24.0,,,,0,5076.0,Low,False,False,False,False,True,2021-07-25,True,True,54.0,0825656059,Cell,2021-04-22,,,Home,2025-09-07,57.1,0816271304,Work,,64.0,0735953719,Home,2020-07-31,,,Home,2020-06-02,,0729232145,Work,2023-08-06,,,,2024-03-02,75.2,0717075261,,2021-07-14,92.4,0727608377,Cell,2025-06-20,Old Mutual,Technician,2015-12-07,0748865831,,Supervisor,2017-09-11,
1104957424,4,6647,Nov 2025,2,53140.74,0.8298,44093.79,0.8298,1553.57,52737.14,44409.5,43372.15,0,7,40092.47,4001.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9093,0.0907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0.8298,0.8298,42,108,3255,1,3,1,0.2151,482.94,0.2908,1,,8.0,1,2,1,2,0,0,2,0,24,1,48037.04,0,0.0,0.0,0,1,27169.74,0,74.0,1.0,2,6,99,99,0387980992887,100.0,Divorced,,Male,False,,,51.2,108.0,630.0,Normal,,24.0,,,,,0,3943.0,Low,False,True,False,False,False,,True,False,88.6,,Cell,,,0716310399,Home,2023-06-11,73.2,0747261476,Work,2023-10-17,54.5,0814284432,,2025-01-15,,0782330703,,2020-11-08,54.4,0767451387,,2025-10-15,,0742777836,Work,2020-01-04,76.5,0736349277,Work,2020-03-23,79.3,0731019068,Cell,,,,2020-02-19,0728879337,Old Mutual,Teacher,,
1105128802,4,6648,Jan 2026,4,8590.98,0.6064,5209.38,0.6064,476.87,8521.63,5007.71,5351.23,0,12,788.1,2058.48,2344.25,18.55,0.0,0.0,0.0,0.0,0.0,0.1513,0.3951,0.45,0.0036,0.0,0.0,0.0,0.0,0.0,4,4,0.6064,0.6064,39,103,3108,4,5,1,0.0195,,0.6319,3,3.0,5.0,0,0,0,0,2,1,1,2,3,-1,5511.35,1,4534.56,0.8228,0,1,3243.36,0,46.0,,2,99,1,0,7552018335927,100.0,Married,Unknown,Male,False,,,,,760.0,Normal,9.0,,10.0,,,,0,10056.0,Medium,False,False,True,True,True,2021-11-11,True,False,,0793977734,Home,,75.6,,,2022-03-21,67.5,0799719328,,,73.9,0728829663,Work,2022-11-26,,0764486227,Home,2022-03-27,96.1,0845796860,Home,2020-10-20,68.1,,Work,2022-09-22,86.1,,,,,,,2021-02-07,XYZ Ltd,,2025-10-28,0744101537,,Technician,2023-01-18,0841886726
1105234709,3,6638,Nov 2025,2,7936.07,0.4687,3719.93,0.4687,465.91,7949.52,3689.93,3683.5,0,6,3719.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.4687,0.4687,58,42,1280,1,3,1,0.8069,,0.0477,4,17.0,,0,1,0,4,1,2,2,0,15,1,3489.46,0,0.0,0.0,0,0,0.0,0,44.0,,5,1,0,1,7156858661486,100.0,Single,Unknown,Female,False,,,51.0,,800.0,Normal,18.0,30.0,7.0,,,,0,29090.0,Moderate,False,False,False,False,True,,False,True,88.4,,,,,0739824402,,,51.0,0734630274,,2020-05-09,66.7,,Work,,81.5,,,2023-10-28,58.6,,Work,,84.9,,,2024-11-23,,0846604910,Cell,,,0793509707,,,,,,0740970566,,,2020-10-21,
1105234081,4,6638,Dec 2025,4,35554.22,0.5895,20957.8,0.5895,795.66,36141.06,21254.01,21082.46,0,4,4393.12,3620.57,5250.48,2624.77,5068.86,0.0,0.0,0.0,0.0,0.2096,0.1728,0.2505,0.1252,0.2419,0.0,0.0,0.0,0.0,5,5,0.5895,0.5895,4,82,2467,3,5,-1,0.3525,,0.1401,1,78.0,4.0,1,0,0,5,2,1,1,0,23,-1,20390.44,1,19156.68,0.9395,0,0,0.0,0,25.0,2.0,10,4,2,1,6638735890311,100.0,,2015-02-24,Female,False,,,87.6,408.0,540.0,Normal,21.0,24.0,0.0,,,,0,6843.0,Medium,True,False,False,False,True,,False,False,75.5,,,2023-02-02,,0725013964,,,,,Work,2021-12-12,78.0,0826671988,Work,2024-08-24,,0726182150,Work,2021-06-09,,,Work,,,0740614220,Home,,85.2,,,2024-03-17,,,Cell,2021-09-15,,,2024-08-25,0782027900,,,2016-08-03,0799520140
